index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
2417,29-Sep-2023 09:42PM, //twitter.com/Enraged_Indian/statuses/1707933903196144018," @timesofindia: What an appalled @DrSJaishankar means is that in really fair and good governance system or in a balanced society: — vandalising minorities places of worship don’t matter; — racial and religious slurs in the parliament by ruling party don’t matter; — Govt suppressing news of massacre, arson, rapes and sexulal assaults for three months straight don’t matter; — burning down cities and multiplexes over colour of a bikini don’t matter; — celebrating garba or diwali in common places don’t matter but Muslims saying their prayers warrant arrest; — lynchings don’t matter; — cow vigilantism don’t matter; — police burning corpse of a rape victim to destroy evidence, at midnight hour without informing victim’s family don’t matter; — hundreds of temples in every city bang in the middle of busy roads don’t matter but mosques and churches need to be demolished; — banning books, movies, comedy shows, work of art on the pretext of “hurt sentiments” dont matter; — taking out procession through sensitive areas shouting provocative slogans by armed majority don’t matter; — triple talaq is bad but burning brides for dowry isn’t; — remission of jail sentence of gang rapists and mass murderers of minorities don’t matter; — spending taxpayers money for renovating, inaugurations etc. of temples don’t matter but mosques need to be dug up to know its antecedents; — calls for minority genocide by religious leaders and ruling party don’t matter. ; #WATCH | #Washington, #DC: On the issue of minorities in #India EAM Dr #SJaishankar says ""What is the test really of fair and good governance or of the balance of a society? It would be whether in terms of the amenities, the benefits, the access, the rights, do you discriminate or not and in every society in the world, at some point, there's been some discrimination on some basis. If you look at India today, it's a society today where there is a tremendous change taking place, the biggest change happening today in India is the creation of a social welfare system in a society which has less than $3,000 per capita income. Nobody has done that in the world before...Now, when you look at the benefits of that, you look at housing, you look at health, you look at food, you look at finance, you look at educational access, health access. I defy you to show me discrimination. In fact, the more digital we have become, the more faceless the governance has become. Actually, it's become fairer...""",@enraged_indian,Unknown,English,10117.0,1377,93.58,Neutral,"access,antecedents,arson, rapes and sexulal assaults,benefits,biggest change,city bang,discrimination,down cities,good governance,health,issue of minorities,matter,minority genocide,parliament by ruling party,prayers warrant arrest,rape victim,sensitive areas,social welfare system,society,tremendous change,victim’s family,world",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8.0,"""1707933903196144018""","""997361585143230464""",,Rajendra Kumbhat, //twitter.com/Enraged_Indian,"समर शेष है, नहीं पाप का भागी केवल व्याध; जो तटस्थ हैं, समय लिखेगा उनके भी अपराध।",10117.0,2008.0,29-Sep-23,9:42 PM,,,66420.0,913,90,374.0,374,913,90,True, //twitter.com/timesofindia/statuses/1707760398689034592
2438,29-Jan-2023 05:58PM,http://twitter.com/gunpolicy/statuses/1619832267513151488," @JoeBiden: How many times do we have to teach you this lesson, old man? ; In the 10 years that the assault weapons ban was on the books, mass shootings went down. The American people agree: Congress should send this ban to my desk.",@gunpolicy,United States,English,165990.0,1241,1535.41,Negative,"assault weapons ban,books,desk,lesson,mass shootings,old man",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1619832267513151488""","""613397041""",TweetDeck,Firearms Policy Coalition,http://www.twitter.com/gunpolicy,"FPC & FPC Law #fightforward for maximal human liberty, freedom, and private property. Bold and aggressive action based on philosophy and principles.",165990.0,5607.0,29-Jan-23,5:58 PM,,,,1080,39,,122,1080,39,False, //twitter.com/JoeBiden/statuses/1619448984753274880
2478,26-Jan-2023 02:40PM,http://twitter.com/dancingofpens/statuses/1618695413032448000,"okay what ARE democrats doing in response to massive banning of books, pronouns, AP classes, and inshrined transphobia like... anything at all?",@dancingofpens,Unknown,English,19026.0,1154,175.99,Negative,"AP classes,books,democrats,pronouns,response",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8.0,"""1618695413032448000""","""389838823""",Twitter Web App,Camryn Garrett FRIDAY I'M IN LOVE OUT NOW,http://www.twitter.com/dancingofpens,"Writer and filmmaker. Author of FULL DISCLOSURE, OFF THE RECORD, and FRIDAY I'M IN LOVE. She/her. Repped by @beth_phelan.",19026.0,3792.0,26-Jan-23,2:40 PM,,,,946,26,,182,946,26,False,
2486,08-May-2023 02:08PM,http://twitter.com/mmpadellan/statuses/1655635855216631826," @ReallyAmerican1: We need more leadership in America like @JBPritzker and Alexi @Giannoulias to prioritize books over bullets, FFS. ; A TALE OF TWO DIFFERENT VISIONS FOR AMERICA: Under Greg Abbotts leadership, Texas has banned more books than *any* state in America, while simultaneously suffering from an unprecedented epidemic of mass shootings. At the same time, Abbott has cut hundreds of millions in mental…   /yA1NYYGzLg",@mmpadellan,United States,English,1225569.0,1079,11336.51,Negative,"DIFFERENT VISIONS,Greg Abbotts leadership,TALE,books over bullets,cut hundreds,mass shootings,millions,unprecedented epidemic",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1655635855216631826""","""1640929196""",Twitter Web App,BrooklynDad_Defiant!☮️,http://www.twitter.com/mmpadellan,"Proud papa. Perpetually pissed. #BlueWave2024, #Feminist. Author of The Liddle'est President. 👉Sr. Advisor, @ReallyAmerican1👈👀",1225569.0,43600.0,8-May-23,2:08 PM,New York,Brooklyn,69213.0,752,76,251.0,251,752,76,False, //twitter.com/ReallyAmerican1/statuses/1655620127986003982
2522,31-Mar-2023 02:27PM,http://twitter.com/RubinReport/statuses/1641869845292613632,"“They knew it didn’t ban books, but they went down there and said it anyway because they knew a lot of their constituents wouldn’t do the due diligence.” —- @RepThomasMassie Full chat along w @chiproytx: @rumblevideo   /afUgJq49tO YouTube   /mJsS1ir2an   /h0EbaVjJL8",@RubinReport,Unknown,English,1376590.0,1136,12733.46,Negative,"Full chat,books,constituents,due diligence",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1641869845292613632""","""18379614""",Twitter for iPhone,Dave Rubin,http://www.twitter.com/RubinReport,Florida Man,1376590.0,870.0,31-Mar-23,2:27 PM,,,99725.0,924,41,171.0,171,924,41,True,
2624,18-Mar-2023 01:12PM,http://twitter.com/chrisdier/statuses/1637139917330325506,"Never forget that the attacks on public education, from suppressing teacher autonomy and bashing unions to book bans and pushing anti-LGBTQ+ agendas, is designed to erode public education to pave the way for mass privatization.",@chrisdier,United States,English,16323.0,975,150.99,Negative,"agendas,attacks,bans,public education,teacher autonomy,unions to book,way for mass privatization",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8.0,"""1637139917330325506""","""26695348""",Twitter for iPhone,Chris Dier,http://www.twitter.com/chrisdier,2020 Louisiana Teacher of the Year & National Teacher of the Year Finalist | Author of “The 1868 St. Bernard Parish Massacre” | PhD Student | he/him/y'all,16323.0,1291.0,18-Mar-23,1:12 PM,Louisiana,New Orleans,18633.0,693,17,265.0,265,693,17,False,
2630,25-Feb-2023 08:55AM,http://twitter.com/ResisterSis20/statuses/1629480117792538625,"Kids go to school to learn, not to get riddled with bullets in math class. But, Republicans like De Santis are banning books instead of AR15s while mass shootings are a daily occurrence in America. Vote Republicans out to keep our kids alive! #FreshResists #VoteBlue2024…   /WNP1dDQpEQ",@ResisterSis20,Unknown,English,124342.0,914,1150.16,Negative,"AR15s while mass,books,bullets in math,class,daily occurrence,kids,shootings",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1629480117792538625""","""328756439""",Twitter for iPad,Southern Sister Resister - Wordsmith #IAmTheStorm,http://www.twitter.com/ResisterSis20,"“Well behaved women seldom make history” (Ulrich) I quit worrying about what other people though of me years ago. I am a reader, writer & thinker.",124342.0,75083.0,25-Feb-23,8:55 AM,,,12679.0,570,20,316.0,324,570,20,False,
2659,06-Apr-2023 09:28PM,http://twitter.com/Numbers28/statuses/1644150226964340742,Blood sucking NRA and gun manufacturers’ bought and paid for republicans don’t give a damn about Tennessee constituents and kids who are being killed by guns of war as they try to distract us with book and drag bans instead of protecting people by banning mass killing guns. #WTF   /cEUmucwliJ,@Numbers28,Unknown,English,66024.0,907,610.72,Negative,"NRA and gun manufacturers,book,guns,guns of war,mass",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9.0,"""1644150226964340742""","""21952044""",Twitter for iPhone,George#VotesBlueAlways,http://www.twitter.com/Numbers28,"Progressive, engineer, grandpa, birdWatcher, polyglot,world traveler, Episcopalian, married, loves humans, education booster #FBR #Resist #DemVoice1",66024.0,55956.0,6-Apr-23,9:28 PM,,,7993.0,559,54,294.0,294,559,54,False,
2695,31-Aug-2023 01:02AM,http://twitter.com/DreamLeaf5/statuses/1697112563991908718," @ErinInTheMorn: So much for the “silent majority” ; A new poll shows massive backlash to Republican anti-LGBTQ+ school policies. Huge majorities oppose book bans, sex inspections for sports, and sanctioning teachers for supporting trans kids or teaching LGBTQ+ topics. Subscribe to support my work.   /G7tESIaQHB",@DreamLeaf5,Unknown,English,21919.0,1199,202.75,Negative,"book,huge majorities,massive backlash to republican anti-lgbtq,new poll,school policies,sex inspections,silent majority,sports,teachers,topics,trans kids,work",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9.0,"""1697112563991908718""","""1295043728458035202""",Twitter for iPad,DreamLeaf 🌻,http://www.twitter.com/DreamLeaf5,Democratic Socialist | Gamer | 🏳️‍⚧️ she/her,21919.0,843.0,31-Aug-23,1:02 AM,,,37273.0,1124,12,62.0,63,1124,12,False, //twitter.com/ErinInTheMorn/statuses/1696920115558727880
2737,11-Apr-2023 07:11PM,http://twitter.com/BradMossEsq/statuses/1645927584591478789, @MOlibraries: Remember when I said the logical next step after Florida’s “book reviews” was for states to start banning books entirely. Missouri is working on that very thing. ; The MO House of Representatives voted to remove all funding to public libraries because they don't want MLA to use state money in our lawsuit against govt censorship. A few notes: 🧵 #FreedomToRead,@BradMossEsq,United States,English,199552.0,927,1845.86,Negative,"MLA to use,book reviews,few notes,funding,govt censorship,lawsuit,logical next step",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1645927584591478789""","""373522445""",Twitter for iPhone,Bradley P. Moss,http://www.twitter.com/BradMossEsq,Twitter addict who will not pay Elon. I talk on TV sometimes.,199552.0,882.0,11-Apr-23,7:11 PM,"Washington, D.C.","Washington, D.C.",31972.0,653,23,249.0,251,653,23,True, //twitter.com/MOlibraries/statuses/1641140653793878016
2766,14-Mar-2023 07:19PM,http://twitter.com/WUTangKids/statuses/1635782819711426561,PSA for people with kids living in states that are banning books: The Brooklyn Public Library offers a free eCard to anyone aged 13-21 for an entire year with access to their full catalog   /6jHW92MjAG,@WUTangKids,United States,English,185856.0,869,1719.17,Negative,"access,books,free eCard,full catalog",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1635782819711426561""","""1359581713198960647""",Twitter for iPhone,Wu Tang is for the Children,http://www.twitter.com/WUTangKids,"Politics, Sports, Music",185856.0,1316.0,14-Mar-23,7:19 PM,New York,Manhattan,31562.0,598,5,266.0,266,598,5,False,
2774,08-Nov-2023 12:16AM,http://twitter.com/ErinInTheMorn/statuses/1722120801904730293," @amandalitman: Incredible news in Central York, PA! The school district has flipped from red to blue, massively so. The district had hired lawyers associated with the Family Policy Alliance to help formulate anti-LGBTQ+ policies and book bans.   /0XRjEiSEaZ ; The Central York PA school board, which has been a hub for book banning efforts & Moms for Liberty extremism for the last year+, has flipped red to blue & @Runforsomething candidates @717amelia & @B3njaminWalker have WON!!!!! When we run & fight, WE CAN WIN.",@ErinInTheMorn,United States,English,200347.0,1161,1853.21,Positive,"candidates,fight,hub for book,incredible news,lawyers,policies and book bans,school district",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans,banning",10.0,"""1722120801904730293""","""1115826452715511809""",Twitter Web App,Erin Reed,http://www.twitter.com/ErinInTheMorn,"Independent LGBTQ+ journalist, mom, D&D DM. Tips: http://ko-fi.com/erininthemorn // Booking & content: http://erinreedwrites.com // Venmo erin888",200347.0,1755.0,8-Nov-23,12:16 AM,Maryland,Maryland City,36155.0,951,12,198.0,198,951,12,False, //twitter.com/amandalitman/statuses/1722112387627520024
2794,28-Jan-2023 09:16PM,http://twitter.com/JohnRLottJr/statuses/1619519731958153221," @JoeBiden: Sorry, President @JoeBiden, but simply repeating over and over this false claim doesn’t make it true. There was no drop in the number of attacks with assault weapons during the 1994 to 2004 ban. And there are even bigger problems.   /piAWTK1jNX #2A ; In the 10 years that the assault weapons ban was on the books, mass shootings went down. The American people agree: Congress should send this ban to my desk.",@JohnRLottJr,Unknown,English,37692.0,955,348.65,Negative,"assault weapons ban,books,desk,drop,even bigger problems,false claim,mass shootings,number of attacks",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1619519731958153221""","""539566673""",Twitter for iPhone,John R Lott Jr.,http://www.twitter.com/JohnRLottJr,"President @crimeresearch1,""More Guns,Less Crime""(UChicago Press, 3rd ed);10 books, 100+refereed articles. PhD Econ, Past Sr Advisor USDOJ,UChicago,Wharton,Yale",37692.0,892.0,28-Jan-23,9:16 PM,,,38925.0,707,33,196.0,207,715,33,False, //twitter.com/JoeBiden/statuses/1619448984753274880
2804,20-Nov-2023 08:44AM, //twitter.com/LqLana/statuses/1726597461710356549,Just in case someone out there thinks because Nikki Haley is a woman of color she’s different. Stop lying to yourself. She’s Trump and DeSantis in a woman’s body. She is just as extreme as they are. She doesn’t care about reproductive freedom. She’s cool with book bans. She doesn’t care about mass shootings. She will lie and cheat to garner power just like the rest of them. Say no to Nimrata. #FreshWords,@lqlana,United States,English,66471.0,1146,614.86,Negative,"body,book bans,mass shootings,reproductive freedom,rest,woman,woman of color",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9.0,"""1726597461710356549""","""1514803698""",,LanaQuest aka RosaSparks, //twitter.com/LqLana,Host of YouTube’s The Quest Show - highlighting Dem candidates & news that matters #TheQuestShow Blogger for   /UnutY33SK1 #FreshResists,66471.0,44545.0,20-Nov-23,8:44 AM,,,8014.0,814,36,292.0,292,818,36,True,
2863,28-Jun-2023 03:36PM,http://twitter.com/JoKnowles/statuses/1674139655795625994," @protect_public: The superintendent who led the ban of my book, LESSONS FROM A DEAD GIRL (about childhood sexual abuse), was later arrested on several counts of possession of child pornography. Just to confirm this point. Again. ; @LauraAnnSTL Book banning by Christian Nationalists isn’t just about racism & homophobia. Some of the books have been about kids being abused. Labeling them as “inappropriate” keeps kids from knowing that being abused by faith leaders & family members is not ok.",@JoKnowles,United States,English,19516.0,892,180.52,Negative,"LESSONS,book,childhood,faith leaders & family members,kids,point,pornography,possession of child,racism & homophobia,several counts,sexual abuse,superintendent",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,Book,banning",8.0,"""1674139655795625994""","""17467721""",TweetDeck Web App,Jo Knowles,http://www.twitter.com/JoKnowles,Author of books for kids (#picturebooks #middlegrade #tween #teen #YA). Newest: Ear Worm! and Meant To Be. Teacher at @MountainviewMFA she/her,19516.0,8658.0,28-Jun-23,3:36 PM,Vermont,,32962.0,658,13,221.0,221,658,13,False, //twitter.com/protect_public/statuses/1674103075965894672
2865,07-May-2023 06:33PM,http://twitter.com/covie_93/statuses/1655340199918927876,"The people saying banning assault rifles will not stop mass shootings are the same ones banning books, abortion, drag shows and transgender athletes from playing sports.",@covie_93,Unknown,English,132500.0,921,1225.62,Neutral,"abortion,assault rifles,books,shootings,shows and transgender athletes,sports",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1655340199918927876""","""2768271223""",Twitter Web App,Covie,http://www.twitter.com/covie_93,"""Do not judge me by my successes, judge me by how many times I fell down and got back up again."" - Nelson Mandela #FBR",132500.0,50261.0,7-May-23,6:33 PM,,,5922.0,719,10,192.0,192,719,10,False,
2886,12-May-2023 07:54PM,http://twitter.com/PeteAguilar/statuses/1657172301916536832,"America has lost thousands of Americans to mass shootings this year. Yet, Republicans have spent all their time trying to ban books instead of assault weapons. In 2024, Democrats will flip the House and unseat the GOP to save lives.",@PeteAguilar,United States,English,18301.0,894,169.28,Negative,"assault weapons,books,lives",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8.0,"""1657172301916536832""","""768489333393272832""",TweetDeck,Pete Aguilar,http://www.twitter.com/PeteAguilar,"Dad. Husband. 4th generation Californian. Congressman. Fan of Dodgers, craft beer and working across the aisle to get things done.",18301.0,256.0,12-May-23,7:54 PM,California,San Bernardino,13053.0,667,16,211.0,211,667,16,False,
2887,21-Jan-2023 10:02PM,http://twitter.com/RavMABAY/statuses/1616994789236285440,Fascinating that no child has ever died in a mass reading but thousands have died in mass shootings and Republicans only ban books instead of AR-15s.,@RavMABAY,Unknown,English,42358.0,936,391.81,Negative,"child,mass,thousands",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1616994789236285440""","""63227112""",Twitter Web App,Michael Adam Latz 🇺🇦☮️,http://www.twitter.com/RavMABAY,Dad/Husband/Rabbi. He/him. 🏳️‍🌈 Personal page. Political Nerd. Spiritual troublemaker. Resisting tyranny. Working for a just & fair 🌎,42358.0,1626.0,21-Jan-23,10:02 PM,,,,719,48,169.0,169,719,48,False,
2946,27-Aug-2023 01:27AM,http://twitter.com/RVAwonk/statuses/1695669241712640121,"Responsible news framing would place the shooting in Jacksonville in the context of other racist acts of mass violence, as well as in the context of things like politicians who use racism as a campaign strategy, lawmakers trying to ban books about African American history…",@RVAwonk,Unknown,English,439011.0,1079,4060.85,Negative,"american history,campaign strategy,context,mass violence,politicians,responsible news",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1695669241712640121""","""2316383071""",Twitter for iPhone,"Caroline Orr Bueno, Ph.D",http://www.twitter.com/RVAwonk,"~@rvawonk@newsie.social~ Behavioral Scientist. Postdoc @ UMD. “Epistemic Superpredator.” Studying disinformation, cognitive security, crises. Opinions are mine.",439011.0,3059.0,27-Aug-23,1:27 AM,,,83479.0,898,6,175.0,175,898,6,True,http://twitter.com/RVAwonk/statuses/1695634424665125066
3027,20-May-2023 07:19PM,http://twitter.com/SAbeshima/statuses/1660062821022052352,@sslibfriends @piper4missouri Only communist countries ban books and information to control the masses. America is slowly heading in this direction if we don’t push back.,@SAbeshima,United States,English,1525.0,980,14.11,Neutral,"direction,information to control,masses",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",6.0,"""1660062821022052352""","""912926823440252928""",Twitter for iPhone,Suzie Abeshima 🇺🇦🌻🙏🏻Ⓜ️Ⓜ️,http://www.twitter.com/SAbeshima,Voting Rights in danger. VOTE BLUE!! Save our school boards from MAGA! Women’s Rights. Justice must Matter. Old timer-love writing letters to ppl,1525.0,1066.0,20-May-23,7:19 PM,Hawaii,Marine Corps Base Hawaii - MCBH,112994.0,822,105,53.0,53,822,105,False,http://twitter.com/sslibfriends/statuses/1659998663987585024
3095,27-Mar-2023 12:50PM,http://twitter.com/KuckelmanAshley/statuses/1640396005718867981,Welcome to the Republican Party: Massive Book Bans Black History Removed Don’t Say Gay Trans Bathroom Bans Don’t Discuss Your Period Refuse to use Pronouns Out LGBTQ+ Kids to Parents Erase Gender-Affirming Care Criminalize Abortion #FreshResists #RepublicansHateAmerica   /M05WYRnSUx,@KuckelmanAshley,United States,English,50399.0,731,466.19,Negative,Massive Book,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Bans",9.0,"""1640396005718867981""","""843433646962999296""",Twitter for iPhone,Ashley Loves Democracy ☮️ ✨♥️🐕‍🦺🌱🌏🥁🌈🕶🐝🌊✨,http://www.twitter.com/KuckelmanAshley,"Woke AF, Mom, Social Worker, Organ Donor, Liver Transplant Recipient, ♻️ MIZZOU 🎓🐆DEMOCRAT, Pete Buttigieg Fan, LGBTQ+ Ally (she/her) #FreshResists",50399.0,39093.0,27-Mar-23,12:50 PM,Iowa,Des Moines,13405.0,424,13,270.0,294,424,13,False,
3160,01-Jun-2023 05:00PM,http://twitter.com/MassGovernor/statuses/1664376274972971008,"Anti-LGBTQ+ lawmakers in other states are trying to turn back the clock on our rights with book bans, drag bans, and restrictions on health care and history books. As long as I’m your Governor, that will never happen in Massachusetts.",@MassGovernor,Unknown,English,18183.0,916,168.19,Negative,"bans,book,care and history books,clock,lawmakers,restrictions on health,rights",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8.0,"""1664376274972971008""","""1605989693954351105""",Twitter Web App,Maura Healey,http://www.twitter.com/MassGovernor,"73rd Governor of Massachusetts. Former AG, daughter, sister, aunt, baller. Moving Massachusetts forward, together. she/her 🏀",18183.0,360.0,1-Jun-23,5:00 PM,,,39085.0,688,144,76.0,84,688,144,True,
3175,22-Jun-2023 05:27PM,http://twitter.com/thefactualprep/statuses/1671993375191363595," @rweingarten: criticizing you isn’t silencing you, randi. you spend your time on this website spewing garbage while american students are testing at some of their lowest data points in decades. ; DeSantis is again trying to silence those he dislikes- here, teachers & their unions. Why? Because just like we promote knowledge & fight book bans, we fight for safety. And here we will fight to avert mass shootings Safety for our kids. For our schools. Safety 4 all Americans.…",@thefactualprep,United States,English,12955.0,876,119.83,Negative,"decades,kids,knowledge & fight book,lowest data points,safety,schools,students,teachers,unions,website",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8.0,"""1671993375191363595""","""236933936""",Twitter for iPhone,kaitlin,http://www.twitter.com/thefactualprep,@therinopodcast. fashionably savage. zombie reaganite. cajun queen. expensive footwear connoisseur. dyed-in-the-wool conservative. opinions are mine.,12955.0,6140.0,22-Jun-23,5:27 PM,Massachusetts,Boston,36884.0,731,26,119.0,119,731,26,True, //twitter.com/rweingarten/statuses/1671954150299701248
3253,12-Jun-2023 12:01PM,http://twitter.com/TheBWSTimes/statuses/1668287419492204546,"Nehemiah D. Frank, a descendant of 1921 Tulsa Race Massacre survivors delivers powerful speech at United Nations calls for end to book bans.   /x5glt5F1TO",@TheBWSTimes,United States,English,28664.0,750,265.14,Neutral,"bans,descendant,end to book,powerful speech",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9.0,"""1668287419492204546""","""812690513556017153""",Hootsuite Inc.,The Black Wall Street Times,http://www.twitter.com/TheBWSTimes,Access is the New Civil Right,28664.0,765.0,12-Jun-23,12:01 PM,Indiana,Greenwood,8082.0,531,5,212.0,214,531,5,True,
3275,28-Jun-2023 09:43AM,http://twitter.com/AdamLaats/statuses/1674051019083317248," @MassPolProfMo: Moms For Liberty: We ban books to protect children from sex. Also Moms For Liberty: We're thrilled to welcome America’s Most Famous Sexual Predator™!!!! ; As a self-proclaimed guardian of the sexual innocence of the young, you need to dis-invite this speaker. 1. ""grab 'em by the pussy"" 2. porn star payoff 3. $5,000,000 judgment for sexual assault   /ZLQfb6jxUj",@AdamLaats,United States,English,2702.0,799,24.99,Positive,"ban books,children from sex,guardian,judgment,porn star payoff,self,sexual assault,sexual innocence,speaker",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7.0,"""1674051019083317248""","""1002666643040894978""",Twitter Web App,Adam Laats,http://www.twitter.com/AdamLaats,"US Historian at Binghamton U. Columbo fan. Books about schools, religion, conservatism. Now writing about the roots of US public schools, c. 1790-1860.",2702.0,1455.0,28-Jun-23,9:43 AM,New York,Binghamton,57803.0,621,20,158.0,158,621,20,False, //twitter.com/MassPolProfMo/statuses/1674049377558573056
3316,14-Feb-2023 06:58PM,http://twitter.com/Oren_Jacobson/statuses/1625645703346225153,"Today marks 5 years since the mass shooting tragedy at Parkland school & yet another school community at Michigan State is reeling from gun violence. But rather than working to address serious issues, the @GOP is fighting the scourge of M&Ms & banning books from schools.",@Oren_Jacobson,United States,English,39002.0,779,360.77,Negative,"Parkland school,books from schools,gun violence,mass shooting tragedy,school community,serious issues",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1625645703346225153""","""2249675348""",Twitter for iPhone,Oren Jacobson 🔯,http://www.twitter.com/Oren_Jacobson,"Civic entrepreneur, organizer, policy advisor. Fighting for repro freedom & political reform. Fighting against antisemitism. Men4Choice. Project Shema.",39002.0,1465.0,14-Feb-23,6:58 PM,Illinois,Chicago,25628.0,585,28,159.0,166,585,28,False,
3328,14-Mar-2023 03:04PM,http://twitter.com/DyjuanTatro/statuses/1635718453939011590,@Phil_Lewis_ Alabama is deploying safe rooms in schools while banning books in schools. The idea seems to be that kids can survive mass school shootings but not reading The Bluest Eye or a Brave New World.,@DyjuanTatro,United States,English,21419.0,848,198.13,Neutral,"Bluest Eye,Brave New World,books in schools,idea,kids,mass school shootings,safe rooms",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1635718453939011590""","""1059082174027235329""",Twitter for iPhone,Dyjuan Tatro,http://www.twitter.com/DyjuanTatro,This is a legacy verified account. It may or may not be notable. • @BPIBard Alum • @thefortunesoc Board Member • #CollegeBehindBars is on @PrimeVideo • my views,21419.0,983.0,14-Mar-23,3:04 PM,New York,New York City,18532.0,751,4,92.0,93,751,4,True,http://twitter.com/Phil_Lewis_/statuses/1635708843744165902
3350,29-Mar-2023 01:50PM,http://twitter.com/Sky_Lee_1/statuses/1641135851273854977,“You guys are worried about banning books — dead kids can’t read.” — @JaredEMoskowitz hits back HARD at @mtgreenee over gun safety following the Nashville school mass shooting! 🔥🔥Watch all of it🔥🔥   /KztzRRVHWv,@Sky_Lee_1,United States,English,39300.0,713,363.52,Negative,"books,dead kids,gun safety",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1641135851273854977""","""3003886063""",Twitter for iPhone,Skyleigh Heinen,http://www.twitter.com/Sky_Lee_1,"Disabled U.S. Army Veteran- Working in Activism in every corner needed, continuing the fight for democracy.",39300.0,10566.0,29-Mar-23,1:50 PM,North Carolina,Charlotte,9462.0,471,20,215.0,222,471,20,False,
3378,15-Feb-2023 08:17PM,http://twitter.com/g0ldenlife_/statuses/1626028049417269249," @RepThomasMassie: Y’all ban books, want to erase black history, and now y’all want to terminate the Department of Education. What are y’all so afraid of that y’all want to minimize education so badly. Kids already have significantly dropped in math and science since the pandemic and online school ; I have introduced a bill to terminate the Department of Education. There is no Constitutional authority for this federal bureaucracy to exist.   /xKWHgPfVnq",@g0ldenlife_,United States,English,996.0,746,9.21,Negative,"Constitutional authority,ban books,bill,black history,education,federal bureaucracy,math and science,pandemic and online school",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",6.0,"""1626028049417269249""","""754472691722256385""",Twitter for iPhone,Megs😍🏳️‍🌈,http://www.twitter.com/g0ldenlife_,"“Look Cute, Be Cute, Act Cute” 🎓’19 313|919 #AggieLand #NCAT",996.0,2410.0,15-Feb-23,8:17 PM,North Carolina,,68648.0,535,32,177.0,179,535,32,False, //twitter.com/RepThomasMassie/statuses/1625478675142508549
3488,21-Feb-2023 01:31PM,http://twitter.com/krassenstein/statuses/1628100170066821153,"As gun violence in America continues to expand and mass shootings become an epidemic, Governor DeSantis has confirmed he will sign into law a bill to allow for “permit-less carry.” He’s banning books and education while pushing for more unvetted, uneducated gun owners. VOTE!",@krassenstein,United States,English,603047.0,740,5578.18,Negative,"VOTE,bill,books and education,epidemic,gun violence,mass shootings,permit,uneducated gun owners",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1628100170066821153""","""133938408""",Twitter for iPhone,Brian Krassenstein,http://www.twitter.com/krassenstein,Fighting for the truth. - Follow My Brother: @EdKrassen. Web 3.0 - LENS   /n3Uvb6pKo8 - Subscribe on YouTube:   /CzCqkPWfpw,603047.0,529748.0,21-Feb-23,1:31 PM,Florida,Fort Myers,27139.0,382,206,143.0,152,382,206,False,
