index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
2658,01-Jun-2023 02:30PM,http://twitter.com/Essence/statuses/1664338601981648920,"With her poem placed on Miami-Dade's book ban list, the poet has experienced a boost in sales placing her on the national bestseller's list. #ESSENCE   /PBPRMYMPEL",@Essence,United States,English,524455.0,1051,4851.21,Positive,"boost in sales,list,national bestseller,poem",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10.0,"""1664338601981648920""","""27677483""",Hootsuite Inc.,ESSENCE,http://www.twitter.com/Essence,The official Twitter page of ESSENCE. 100% Black Owned. Follow @ESSENCEFest now.,524455.0,12820.0,1-Jun-23,2:30 PM,New York,Brooklyn,16878.0,875,6,170.0,170,875,6,True,
2667,26-Mar-2023 10:47AM,http://twitter.com/Lis_Smith/statuses/1640002599091941376,"The ""Parents Bill of Rights"" would bring the culture wars to the last place they should be: classrooms. D's introduced amendments to prevent book banning, censorship of black history & the Holocaust. R's rejected them. This is nothing more than a culture war in sheep's clothing   /jvMYmvJyfb",@Lis_Smith,United States,English,130809.0,1002,1209.98,Negative,"amendments to prevent,black history,book,censorship,classrooms,culture war,sheep's clothing",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1640002599091941376""","""14327933""",Twitter Web App,Lis Smith,http://www.twitter.com/Lis_Smith,Dem Strategist. Author of the NYT bestseller Any Given Tuesday. Order here: http://harpercollins.com/products/any-g…,130809.0,5245.0,26-Mar-23,10:47 AM,New York,Manhattan,152895.0,733,54,199.0,215,733,54,True,
2691,09-May-2023 08:46AM,http://twitter.com/saribethrose/statuses/1655917098592337920,"If you’ve been banning books, banning curriculum, saying phrases like “woke virus,” calling teachers “groomers,” attacking teacher unions, characterizing teachers as “indoctrinators,” and working to defund public education please don’t utter a word about #TeacherAppreciationDay",@saribethrose,United States,English,46053.0,976,425.99,Negative,"books,curriculum,groomers,phrases,public education,teachers,virus,word",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1655917098592337920""","""939021992""",Twitter for iPhone,Sari Beth Rosenberg,http://www.twitter.com/saribethrose,"Educator & Host @newshourextra who writes about history, politics, education, civil rights, pop culture, & feminism.",46053.0,4086.0,9-May-23,8:46 AM,New York,New York City,16648.0,741,9,225.0,226,741,9,False,
2701,23-Feb-2023 01:52PM,http://twitter.com/_RichardHall/statuses/1628830214502465536," @atrupar: DeSantis seems intensely interested in hardcore pornography, but that's not what is being taken from the shelves in Florida. Schools are removing books under direction of their district to ensure they comply with the new law. Some are banned for good. There is no fake narrative. ; DeSantis on the media: ""They've tried to create in Florida a narrative -- it's basically a book ban hoax. It's a hoax, what they're doing.""   /2QJYoGMOv1",@_RichardHall,United States,English,33861.0,974,313.21,Negative,"book ban hoax,books under direction,district,fake narrative,hardcore pornography,hoax,media,new law",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",9.0,"""1628830214502465536""","""17850798""",Twitter Web App,Richard Hall,http://www.twitter.com/_RichardHall,"Correspondent. Writing about democracy, the opioid crisis, extremism, and the world for @Independent. Previous postings: London, Paris, Beirut and Bristol.",33861.0,4681.0,23-Feb-23,1:52 PM,New York,New York City,133267.0,713,39,212.0,222,713,39,True, //twitter.com/atrupar/statuses/1628772395895996422
2712,15-Jun-2023 08:51PM,http://twitter.com/ahylton26/statuses/1669508003437899776," @NBCNightlyNews: Schools across the country are facing a teacher shortage, fueled by low pay and burnout. But in Texas, many teachers say it’s politics. They’re tired of living and working at the center of the culture war. Our story @NBCNightlyNews tonight: ; As school districts grapple with teacher shortages, @ahylton26 takes us to a Texas town where frustrations over banned books, restrictions on race and identity lessons have contributed to a 40 percent increase in staff resignations and retirements.   /Er6txjOAoq",@ahylton26,United States,English,32881.0,887,304.15,Negative,"banned books,center,country,culture war,frustrations,identity lessons,low pay,many teachers,percent increase,politics,restrictions on race,school districts,staff resignations and retirements,story,teacher shortages,tonight",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9.0,"""1669508003437899776""","""587886965""",Twitter for iPhone,Antonia Hylton,http://www.twitter.com/ahylton26,"Correspondent @NBCNews & @msnbc. Formerly @vicenews @HBO. Emmy, Peabody, & Pulitzer finalist. 1/2 of #SOUTHLAKE the podcast.",32881.0,1789.0,15-Jun-23,8:51 PM,New York,Brooklyn,54152.0,524,59,289.0,304,524,59,False, //twitter.com/NBCNightlyNews/statuses/1669498936329924608
2727,05-Apr-2023 02:43PM,http://twitter.com/jongraz/statuses/1643685873546928136, @cnnbrk: But yes we must ban drag shows and books to protect the children ; A report alleges at least 600 children were abused by 156 people within the Catholic Archdiocese of Baltimore over more than six decades   /MC2A6YpNKM,@jongraz,United States,English,60011.0,1052,555.1,Negative,"children,decades,report,shows and books",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1643685873546928136""","""1153748408752058368""",Twitter for iPhone,Jonathan Graziano,http://www.twitter.com/jongraz,The best damn tapper and the most smartest,60011.0,388.0,5-Apr-23,2:43 PM,New York,New York City,41696.0,919,3,130.0,130,919,3,True, //twitter.com/cnnbrk/statuses/1643679389224148992
2733,30-May-2023 12:55PM,http://twitter.com/Chadwick_Moore/statuses/1663589942943965188,I’m very pleased that thanks to my tweets Fox has reversed its recent decision to not publicize non-News Corp books. Fox did the right thing here. A tremendous victory for all of us struggling authors! (Any mention of “Tucker” the book is probably still banned tho.),@Chadwick_Moore,United States,English,91715.0,1056,848.36,Positive,"authors,book,recent decision,tremendous victory",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banned",10.0,"""1663589942943965188""","""234163619""",Twitter for iPhone,Chadwick Moore,http://www.twitter.com/Chadwick_Moore,"Author of “Tucker” (July 2023), Contributing Editor @TheSpectator.",91715.0,1745.0,30-May-23,12:55 PM,New York,New York City,32292.0,880,52,124.0,124,880,52,True,
2743,25-Mar-2023 09:05AM,http://twitter.com/AliVelshi/statuses/1639614503007526912,"The core tenet of the #VelshiBannedBookClub is “reading as resistance."" What does that look like? Well, it looks like Grace Linn - a former educator & master quilter who is spending her 100th year on earth fighting book bans in the name of democracy. She joins me 11aET. #velshi   /MxsVyBY5wM",@AliVelshi,United States,English,678283.0,986,6274.12,Neutral,"book bans,core tenet,earth,former educator,master quilter,name of democracy,resistance",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1639614503007526912""","""16378486""",Twitter Web App,Ali Velshi,http://www.twitter.com/AliVelshi,"Host, “Velshi”, Sat/Sun 10aET-12pET, ""The Last Word"" Fri 10pET. MSNBC Chief Correspondent. I actually AM a Kenyan-born Muslim. @velshi@mastodon.world",678283.0,10295.0,25-Mar-23,9:05 AM,New York,New York City,27416.0,738,58,170.0,190,738,58,True,
2766,14-Mar-2023 07:19PM,http://twitter.com/WUTangKids/statuses/1635782819711426561,PSA for people with kids living in states that are banning books: The Brooklyn Public Library offers a free eCard to anyone aged 13-21 for an entire year with access to their full catalog   /6jHW92MjAG,@WUTangKids,United States,English,185856.0,869,1719.17,Negative,"access,books,free eCard,full catalog",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1635782819711426561""","""1359581713198960647""",Twitter for iPhone,Wu Tang is for the Children,http://www.twitter.com/WUTangKids,"Politics, Sports, Music",185856.0,1316.0,14-Mar-23,7:19 PM,New York,Manhattan,31562.0,598,5,266.0,266,598,5,False,
2771,06-Mar-2023 12:42PM, //twitter.com/georgehahn/statuses/1632798743014539266,Ban politicians who ban books.,@georgehahn,United States,English,294330.0,1060,2722.55,Neutral,Ban politicians,(book OR books) NEAR (ban OR banned OR banning OR ban,"Ban,ban,books",10.0,"""1632798743014539266""","""22730752""",Twitter for iPad,George Hahn, //twitter.com/georgehahn,"Humorist, urbanist, satirist, sartorialist, pragmatist, feminist, minimalist, non-conformist, soloist, bicyclist, mid-century modernist on no one’s to-do list.",294330.0,1434.0,6-Mar-23,12:42 PM,New York,New York City,19961.0,942,15,100.0,103,942,15,True,
2773,11-Apr-2023 05:29PM,http://twitter.com/PrezLives2022/statuses/1645901926691934208,Republicans in Missouri voted to defund public libraries because the ACLU filed suit to stop them from banning books… Republicans are nothing more than snot nosed children who upset when they do not get there way…these are the kids who break the TV when mom tells them to turn…,@PrezLives2022,United States,English,79333.0,918,733.83,Negative,"ACLU filed suit,books,kids,public libraries,snot nosed children",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1645901926691934208""","""1357131432804700160""",Twitter for iPhone,Prez🌊🌊🌊🌹🌻👀👀🌎❄️🥃🥂🧉🌈,http://www.twitter.com/PrezLives2022,"Teacher, Navy Vet, Author, and Founder of #BlueVoices Not leaving Twitter but do not list me or I will 🧊you. Visit my blog at http://alexrmckenna.com",79333.0,74142.0,11-Apr-23,5:29 PM,New York,Lake Erie Beach,17610.0,637,47,223.0,234,637,47,True,
2784,30-Sep-2023 01:52PM, //twitter.com/jonfreadom/statuses/1708177988578152493,Nothing says banned books week like efforts to ban banned books week 😉   /VPAlFz43qF,@jonfreadom,United States,English,4975.0,1154,46.02,Negative,efforts to ban,(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books,ban",7.0,"""1708177988578152493""","""3088563219""",,Jonathan Friedman 📚, //twitter.com/jonfreadom,Director of Free Expression & Education Programs @PENAmerica | Fighting the official suppression of ideas. | TEDx:   /hubjEEJMol | #FreeTheBooks,4975.0,1492.0,30-Sep-23,1:52 PM,New York,New York City,57883.0,789,17,348.0,348,789,17,False,
2785,04-Jun-2023 07:40PM,http://twitter.com/PeterBeinart/statuses/1665503913770995714," @McCormickProf: What about people who regard their opinions as so obviously correct and profoundly enlightened that they claim anyone who challenges them must hate America or Christianity or the family? What do we call those folks? And what do we call them when they start banning books? ; Q. How do you define ""Woke""? A. The attitude of a person who regards his or her opinions as so obviously correct and so profoundly enlightened that they may not legitimately be doubted or challenged, and that only hate or bigotry can explain others' holding different beliefs.",@PeterBeinart,United States,English,118589.0,1033,1096.95,Positive,"attitude,books,different beliefs,family,folks,opinions,others,person",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1665503913770995714""","""114870265""",Twitter Web App,Peter Beinart,http://www.twitter.com/PeterBeinart,"Editor-at-Large, Jewish Currents. Author, ""Beinart Notebook"" on Substack. Prof, Newmark School of Journalism, CUNY. MSNBC Analyst. Tweets=my views, not CUNY's",118589.0,1351.0,4-Jun-23,7:40 PM,New York,New York City,96424.0,874,38,121.0,121,874,38,True, //twitter.com/McCormickProf/statuses/1665484941352751104
2805,02-Jun-2023 12:32PM, //twitter.com/davidrlurie/statuses/1664671416032145409," @atrupar: DeSantis asserts that Amanda Gorman's poetry is ""pornography."" ; DeSantis says he's not banning books, he's just ""making judgments""   /IrJugIThza",@davidrlurie,United States,English,4180.0,947,38.66,Negative,poetry,(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7.0,"""1664671416032145409""","""1684286030""",Twitter Web App,davidrlurie, //twitter.com/davidrlurie,"Lawyer, and occasional writer about the law and related matters. Tweets are never legal advice.",4180.0,1579.0,2-Jun-23,12:32 PM,New York,Brooklyn,167386.0,657,91,199.0,199,657,91,False, //twitter.com/atrupar/statuses/1664635692918374400
2813,24-Mar-2023 04:00AM,http://twitter.com/nytimes/statuses/1639175268790333442,"Efforts to ban books nearly doubled in 2022 over the previous year, according to a new report. A vast majority of the titles that were challenged were by or about LGBTQ people, or by or about people of color, the American Library Association found.   /C2sTbjwDxV",@nytimes,United States,English,54980662.0,821,508571.12,Negative,"Efforts to ban,books,titles,vast majority",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1639175268790333442""","""807095""",SocialFlow,The New York Times,http://www.twitter.com/nytimes,News tips? Share them here: http://nyti.ms/2FVHq9v,54980662.0,864.0,24-Mar-23,4:00 AM,New York,New York City,266283.0,396,104,279.0,321,396,104,True,
2823,17-Jul-2023 12:21PM,http://twitter.com/DarrigoMelanie/statuses/1680976040519249921,"Moms for Liberty is an astroturfed hate group whose mission is to delegitimize public education to push for-profit schools. Book bans, censored history, funding cuts, terrorizing 🏳️‍🌈kids, and attacking teachers aren't to ""protect kids."" #TheMoreYouKnow   /oJ89eWugti",@DarrigoMelanie,United States,English,29610.0,1138,273.89,Negative,"astroturfed,funding cuts,group,history,kids,mission,public education,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,bans",9.0,"""1680976040519249921""","""1154105453317677056""",Twitter Web App,Melanie D'Arrigo,http://www.twitter.com/DarrigoMelanie,"Exec Director @NYHCampaign, Be The Rainbow co-founder, former congressional candidate in #NY03 Bluesky & Spoutible: @darrigomelanie Threads: @melanie_darrigo",29610.0,4592.0,17-Jul-23,12:21 PM,New York,Port Washington,18994.0,728,65,331.0,345,728,65,False,
2832,17-Apr-2023 10:57AM,http://twitter.com/PrezLives2022/statuses/1647977675829411843,Apparently CRT and book banning are not things you can win on as MAGA appears to be losing many bids to get on school boards… when Dems vote local Dems win local… what a concept #BlueVoices   /DX5I51Znq4,@PrezLives2022,United States,English,79996.0,869,739.96,Negative,"CRT and book,Dems vote,concept,local Dems,many bids,school boards",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",9.0,"""1647977675829411843""","""1357131432804700160""",Twitter for iPhone,Prez🌊🌊🌊🌹🌻👀👀🌎❄️🥃🥂🧉🌈,http://www.twitter.com/PrezLives2022,"Teacher, Navy Vet, Author, and Founder of #BlueVoices Not leaving Twitter but do not list me or I will 🧊you. Visit my blog at http://alexrmckenna.com",79996.0,74462.0,17-Apr-23,10:57 AM,New York,Lake Erie Beach,8215.0,581,25,258.0,263,581,25,True,
2834,31-Jan-2023 04:08PM,http://twitter.com/maureenjohnson/statuses/1620529465360252928, @hcpunion: An extremely good question. HarperCollins is PAYING THIS MAN to write a book when he has LITERALLY CAUSED TEACHERS IN HIS STATE TO REMOVE OR COVER BOOKS. ; Can someone tell us what sense it makes to make a deal with someone who is banning books when we are in the business of selling books ??   /NOuVjqzgBS,@maureenjohnson,United States,English,148718.0,896,1375.64,Positive,"TEACHERS,books,extremely good question",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1620529465360252928""","""15119140""",Twitter Web App,Maureen Johnson $7.99,http://www.twitter.com/maureenjohnson,She/her. IG: http://instagram.com/maureenjohnsonbooks Mastodon: http://omfg.town/@maureenjohnson,148718.0,1805.0,31-Jan-23,4:08 PM,New York,New York City,,658,4,,234,658,4,True, //twitter.com/hcpunion/statuses/1620428143483039745
2869,25-Mar-2023 09:33AM, //twitter.com/RevJacquiLewis/statuses/1639621614273810432,“Banning books is the same as burning books…Fear is not freedom. Fear is not liberty. Fear is control.” A country that tells children what they can and can’t read is telling them what they can and can’t think.   /mDhVULTP5X,@revjacquilewis,United States,English,55568.0,888,514.0,Negative,"books,control,country,freedom,liberty",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books",9.0,"""1639621614273810432""","""587591389""",Twitter for iPhone,Rev. Dr. Jacqui Lewis, //twitter.com/RevJacquiLewis,"Love self, neighbor, God. Author: Fierce Love | Host: LovePeriod Podcast| Senior Minister @middlechurch | she/her/Dr. | Book me: JacquiMedia@middlechurch.org💋",55568.0,3629.0,25-Mar-23,9:33 AM,New York,New York City,17348.0,649,15,216.0,224,649,15,True,
2902,22-Sep-2023 01:45PM,http://twitter.com/Laurie_Garrett/statuses/1705277181499249084," @amanpour: Book-banning in Tennessee -- watch the great author, Ann Patchett, take a deep dive. She dares the would-be book banners to prove they've actually read the books they target, and explain what about them endangers young readers. ; “I was going over a list of books that are banned in Tennessee [schools] and… the list was really staggering,” says novelist Ann Patchett. “Yet at the same time, we’re not doing anything to keep our children safe from guns… It’s ludicrous and an embarrassment… It’s a crime.”   /MoZE6AYvPR",@Laurie_Garrett,United States,English,243605.0,1098,2253.35,Negative,"book banners,children,crime,deep dive,great author,guns,list,list of books,schools,target,young readers",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,banning,books,banned",10.0,"""1705277181499249084""","""299273962""",Twitter Web App,Laurie Garrett,http://www.twitter.com/Laurie_Garrett,"Former Sr Fellow @CFR_org. Recipient of Pulitzer Prize, Polk (2Xs) and Peabody Awards. Author: IHeard theSirensScream, TheComingPlague, Ebola & BetrayalofTrust.",243605.0,1856.0,22-Sep-23,1:45 PM,New York,New York City,55996.0,756,23,319.0,319,756,23,True, //twitter.com/amanpour/statuses/1705274949760319703
2914,14-Jun-2023 12:03AM,http://twitter.com/nowthisnews/statuses/1668831376840224771,Illinois has effectively blocked book bans after Gov. JB Pritzker signed a bill on June 12 that will withhold state funding for public libraries that try to ax certain literature from shelves. Pritzker said this law is the first of its kind in the U.S.   /nNYdsmNIzR   /PnwTR2LYaz,@nowthisnews,United States,English,2677202.0,953,24764.12,Negative,"book,certain literature,public libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1668831376840224771""","""701725963""",Twitter Media Studio,NowThis,http://www.twitter.com/nowthisnews,Subscribe to our newsletter: http://nowthisnews.com/newsletters,2677202.0,1298.0,14-Jun-23,12:03 AM,New York,New York City,71246.0,806,8,139.0,139,806,8,True,
2932,02-Oct-2023 11:19PM,http://twitter.com/SRuhle/statuses/1709045444049846425, @levarburton: I could not be more excited for @levarburton - lifelong superfan ; Making an appearance tonight on @11thHour with @SRuhle on @MSNBC to talk about banned books. #bydhttmwfi,@SRuhle,United States,English,807789.0,1085,7472.05,Neutral,"appearance tonight,books,lifelong superfan",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1709045444049846425""","""382685028""",Twitter for iPhone,Stephanie Ruhle,http://www.twitter.com/SRuhle,"Host of @11thhour on @msnbc M-F 11PM EST, @nbcnews Snr Business Analyst, former: @Bloombergtv, Deutsche Bank, CSFB. L❤️ver of odd #s & even playing fields",807789.0,1990.0,2-Oct-23,11:19 PM,New York,New York City,123267.0,1007,26,47.0,52,1007,26,False, //twitter.com/levarburton/statuses/1709037368647516512
2933,30-Apr-2023 05:36PM, //twitter.com/susanmcgraw88/statuses/1652788973276737536," @Resisted2TheEnd: Disgusting display of insincerity. What is he doing in Israel? Sick of his sanctimonious play acting...anyone else? ; Ron DeSuppress is showing off in Israel while banning Jewish-themed books in Florida ""Anne Frank's Diary: The Graphic Adaptation"" an illustration ""The Story Teller"" about the holocaust Chik Chak Shabbat, about Jews who observe Shabbat “The Purim Superhero,” a Jewish Kid W/ 2 Dads   /7CoVTsXi8e",@susanmcgraw88,United States,English,4904.0,837,45.36,Negative,"Disgusting display,insincerity",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7.0,"""1652788973276737536""","""28410906""",Twitter Web App,ScubaSuzyQ💙, //twitter.com/susanmcgraw88,"Democrat ,💙 Vegan, SAG/AFTRA illustrator, writer, SCBWI, Climate Reality Project, PADI rescue scuba diver. Happy mom & wife. Support Gay Pride 🏳️‍🌈🌈🇺🇸🇺🇦",4904.0,4575.0,30-Apr-23,5:36 PM,New York,New York City,15175.0,438,151,226.0,248,438,151,False, //twitter.com/Resisted2TheEnd/statuses/1652754069486997504
2948,24-Sep-2023 01:10PM,http://twitter.com/PENamerica/statuses/1705993094326325270,"Only 7% of parents believe books should be removed based on the objection of a single parent. Yet an organized assault on the freedom to read by vocal activists & pro-censorship politicians led to 3,362 books bans in the last school year—diminishing the education of millions. 🧵   /kmNjgj3e0I",@PENamerica,United States,English,153773.0,1078,1422.4,Negative,"assault,books,education of millions,freedom,objection,pro-censorship politicians,single parent,vocal activists",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,bans",10.0,"""1705993094326325270""","""15469000""",Twitter Web App,PEN America,http://www.twitter.com/PENamerica,We stand at the intersection of literature and human rights to protect open expression in the U.S. and worldwide. Support at:  //pen.org/fightbookbanswpen/,153773.0,9394.0,24-Sep-23,1:10 PM,New York,New York City,136568.0,700,18,360.0,360,700,18,False,
2953,11-Nov-2023 07:10PM,http://twitter.com/GeorgeTakei/statuses/1723493522395828536,Steve Martin Offers Hilariously Iconic Response After His Book Is Banned In Florida   /wwWfrPilb9,@GeorgeTakei,United States,English,3357237.0,1077,31054.44,Positive,,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Banned",10.0,"""1723493522395828536""","""237845487""",GeorgeTakei1644042380981534720,George Takei,http://www.twitter.com/GeorgeTakei,"I am a parody of myself, if anyone wonders if this is really me.",3357237.0,1355.0,11-Nov-23,7:10 PM,New York,New York City,108892.0,871,54,143.0,143,880,54,True,
2954,17-Aug-2023 08:05PM,http://twitter.com/IsaiahLCarter/statuses/1692326845197287826," @ChrisKattan4eva: I'm a registered Democrat. Some books SHOULD be banned. The fuck business does THIS smut have in the reach of ELEMENTARY SCHOOL CHILDREN, you fucking nonce? Care to explain that?   /NZUSrTZnSp ; @Nick_Roberts21 @IsaiahLCarter You guys think wildfires are caused by space lasers and are trying to ban books.",@IsaiahLCarter,United States,English,25867.0,1077,239.27,Negative,"books,elementary school children,fucking nonce,reach,smut,space lasers",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books,banned",9.0,"""1692326845197287826""","""97000212""",Twitter for Android,Isaiah L. Carter,http://www.twitter.com/IsaiahLCarter,"Baltimore born, NYC made. Wrongthinker. Interlocking Engineer. ⚽ head. Uncle to seven. First of Kevin and Robin's boys. Anti-Communist.",25867.0,3927.0,17-Aug-23,8:05 PM,New York,Brooklyn,30337.0,852,81,144.0,144,852,81,True, //twitter.com/ChrisKattan4eva/statuses/1692320460547957223
2994,31-May-2023 09:39AM,http://twitter.com/richsignorelli/statuses/1663903015919661058," @MollyJongFast: The Holocaust did not start w/ the extermination camps. What we are witnessing now (book bans, violence, hate speech, deranged cult adherents, etc) also took place in mid-1930s Germany. ; I’m reminded of the idea that the road to fascism is lined with people saying “you’re overreacting.”",@richsignorelli,United States,English,143206.0,830,1324.66,Negative,"book,deranged cult adherents,extermination camps,idea,road,speech,violence",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1663903015919661058""","""1109045045649424386""",Twitter Web App,Richard Signorelli,http://www.twitter.com/richsignorelli,"Former AUSA SDNY Litigator @harvard_law #Resist #AnimalRights #Ukraine #BLM 🌱 tweets≠legal advice, tweets=opinion only, retweets/likes≠agree NO DM",143206.0,2683.0,31-May-23,9:39 AM,New York,New York City,13723.0,582,15,233.0,233,582,15,True, //twitter.com/MollyJongFast/statuses/1662637151459131392
2999,14-Jul-2023 07:33PM,http://twitter.com/nowthisnews/statuses/1679997452890574848,"A mother in Wilson County, TN, read out some of the homophobic and demeaning messages her 6th grade daughter received at school, simply for identifying as lesbian. The woman, Lindsey Patrick-Wright, was speaking out against a push by a far-right group to ban books in schools.   /r5wd5SKyMD",@nowthisnews,United States,English,2668256.0,1060,24681.37,Negative,"6th grade daughter,books in schools,demeaning messages,homophobic,lesbian,push,right group,school,woman",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1679997452890574848""","""701725963""",Twitter Media Studio,NowThis,http://www.twitter.com/nowthisnews,Subscribe to our newsletter: http://nowthisnews.com/newsletters,2668256.0,1298.0,14-Jul-23,7:33 PM,New York,New York City,51420.0,767,13,266.0,280,767,13,True,
3008,15-Sep-2023 09:17PM,http://twitter.com/PENamerica/statuses/1702854120053313954," @AnneRussey: #Texas: Katy ISD just banned 14 more books, including a Dr. Seuss title, after putting $93,000-worth of books in storage ; ""This year the district expanded the terms under which a book could be pulled for review, adding ""nudity"" in the definition of inappropriate material. For the first time, six elementary school books have been removed.""   /inTSQOo51A",@PENamerica,United States,English,153719.0,1057,1421.9,Negative,"book,books in storage,definition,district,elementary school books,inappropriate material,review,seuss title,terms",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1702854120053313954""","""15469000""",Twitter Web App,PEN America,http://www.twitter.com/PENamerica,We stand at the intersection of literature and human rights to protect open expression in the U.S. and worldwide. Support at:  //pen.org/fightbookbanswpen/,153719.0,9378.0,15-Sep-23,9:17 PM,New York,New York City,957207.0,575,65,417.0,417,575,65,False, //twitter.com/AnneRussey/statuses/1702805812266123344
3010,18-May-2023 09:15PM,http://twitter.com/mmpadellan/statuses/1659367207451652097,"He's banned books. He's banned Black History. He's signed a six-week abortion ban. But Ron DeSantis has met his match by messing with the 800 pound mouse in the house, and the biggest employer in the state has the clout to make him hurt. Good.",@mmpadellan,United States,English,1227729.0,967,11356.49,Negative,"biggest employer,books,house,match",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1659367207451652097""","""1640929196""",Twitter for Android,BrooklynDad_Defiant!☮️,http://www.twitter.com/mmpadellan,"Proud papa. Perpetually pissed. #BlueWave2024, #Feminist. Author of The Liddle'est President. 👉Sr. Advisor, @ReallyAmerican1👈👀",1227729.0,43548.0,18-May-23,9:15 PM,New York,Brooklyn,23384.0,803,74,90.0,90,803,74,False,http://twitter.com/mmpadellan/statuses/1659367205631401987
3030,11-Oct-2023 09:40AM,http://twitter.com/NydiaVelazquez/statuses/1712100757409878464, @Acyn: This is a living example of why banning books is a bad idea. ; Mace: I’m wearing the scarlet letter after the week I had being a woman and being demonized for my vote and voice.   /guVpxGHUq7,@NydiaVelazquez,United States,English,79526.0,1050,735.62,Negative,"bad idea,books,living example,scarlet letter,voice,vote,woman",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1712100757409878464""","""164369297""",Twitter Web App,Rep. Nydia Velazquez,http://www.twitter.com/NydiaVelazquez,Represents New York's 7th Congressional District in the U.S. House of Representatives. Ranking Member of @HSBCDems.,79526.0,6001.0,11-Oct-23,9:40 AM,New York,New York City,74432.0,929,14,107.0,107,929,14,True, //twitter.com/Acyn/statuses/1711888986841776320
3037,23-May-2023 11:05AM,http://twitter.com/toastasaurus/statuses/1661025592869806080,you don't get to hide behind your queerness when perpetuating the same tired racist white colonialist bullshit of your forefathers. and you don't get to tie informed outrage from poc into book banning—OUR books are getting banned bc of baked-in white supremacy,@toastasaurus,United States,English,11669.0,907,107.94,Negative,"books,forefathers,outrage from poc into book,queerness,same tired racist white colonialist bullshit,white supremacy",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning,books,banned",8.0,"""1661025592869806080""","""14275343""",Twitter for iPhone,shivana,http://www.twitter.com/toastasaurus,"Eisner & Ignatz winning cartoonist. Senior Designer @GraphixBooks, Tweets my own. Repped by @jenlinnan. Inquiries: shivana.a.sookdeo@gmail.com.",11669.0,982.0,23-May-23,11:05 AM,New York,Brooklyn,18610.0,765,1,141.0,141,765,1,True,http://twitter.com/toastasaurus/statuses/1661024484202262533
3041,13-Jun-2023 08:15AM,http://twitter.com/CBSNews/statuses/1668592806988853248,Illinois has become the first state in the U.S. to outlaw book bans.   /ILQZ3HTBLF,@CBSNews,United States,English,8914781.0,891,82461.72,Neutral,book bans,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1668592806988853248""","""15012486""",Sprinklr,CBS News,http://www.twitter.com/CBSNews,Your source for original reporting and trusted news. 📺 CBS | Streaming on the CBS News app | @ParamountPlus,8914781.0,603.0,13-Jun-23,8:15 AM,New York,New York City,86440.0,671,64,156.0,156,671,64,True,
