index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
6530,29-May-2023 12:08PM, //twitter.com/JohnRMoffitt/statuses/1663215824172199938,Illinois prohibites the practice of banning books or other material in libraries or any library system.   /mT1djLaQzl,@johnrmoffitt,United States,English,107541.0,335,994.75,Neutral,"books,library system,practice",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1663215824172199938""","""1969346438""",Twitter for Android,John Moffitt 🌊🌊🧢🧢, //twitter.com/JohnRMoffitt,"Astrophysicist, paleontologist, geologist, speaker, playwright, engineer, artist, outspoken liberal, grandfather & graffiti fan & Waffle House. #Fam46 🇺🇦",107541.0,110046.0,29-May-23,12:08 PM,Texas,Houston,3782.0,238,13,84.0,84,238,13,False,
6566,13-Jun-2023 11:27AM,http://twitter.com/ChicagosMayor/statuses/1668641166902919170," @GovPritzker: I commend @GovPritzker for taking action to make Illinois the first state to outlaw book bans in schools and public libraries. As we face threats of censorship across the country, we must fight back against the marginalization of ideas and knowledge in our public institutions. ; Today, Illinois makes history as the first state in our nation to officially end book bans once and for all. We’re showing everyone what it looks like to stand up for liberty. As simple as that.   /AjWaT1gdQv",@ChicagosMayor,United States,English,15083.0,380,139.52,Positive,"action to make,censorship,country,end book,face threats,history,knowledge,liberty,marginalization of ideas,nation,public institutions,public libraries,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",7.0,"""1668641166902919170""","""1657812828084895747""",Twitter Web App,Mayor Brandon Johnson,http://www.twitter.com/ChicagosMayor,Father. Husband. Organizer and advocate for all residents. 57th Mayor of @Chicago.,15083.0,81.0,13-Jun-23,11:27 AM,Illinois,Chicago,31222.0,263,81,31.0,36,263,81,False, //twitter.com/GovPritzker/statuses/1668361691489267712
6634,12-Jun-2023 10:25AM, //twitter.com/Suntimes/statuses/1668263339854528513,Illinois will become the first state in the nation to ban book bans — one of seven measures spearheaded by Illinois Secretary of State Alexi Giannoulias in his first year back in political office.   /GGbJiMdrSo,@suntimes,United States,English,547789.0,360,5067.05,Neutral,"book,measures,nation,political office",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,bans",10.0,"""1668263339854528513""","""12811952""",SocialFlow,Chicago Sun-Times, //twitter.com/Suntimes,The hardest-working paper in America.,547789.0,13112.0,12-Jun-23,10:25 AM,Illinois,Chicago,15175.0,242,67,51.0,51,242,67,False,
6649,13-Jun-2023 03:06PM,http://twitter.com/jodipicoult/statuses/1668696453680693250," @BookRiot: Look at what happens when you choose the freedom to read. ; Illinois has officially banned book bans. The legislation takes effect January 1, 2024:   /mSpdJG6kUT",@jodipicoult,Unknown,English,189518.0,373,1753.04,Negative,"bans,freedom,legislation",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,book,bans",10.0,"""1668696453680693250""","""33705556""",Twitter for iPhone,Jodi Picoult,http://www.twitter.com/jodipicoult,author/mom/Wonder Woman/Queen of the North She/her/hers,189518.0,734.0,13-Jun-23,3:06 PM,,,13082.0,331,5,37.0,37,331,5,False, //twitter.com/BookRiot/statuses/1668356635490758659
6694,16-Feb-2023 07:45AM,http://twitter.com/Awake_IL/statuses/1626201119562272769," @GovPritzker: Pritzker’s kids went to private schools. He sent them to Florida when he closed down Illinois schools and businesses. He wants to be President. 🤣 ; I've laid out a budget that does everything possible to invest in the education of our children. But that's meaningless if we ban books from school libraries, tell kids they can't talk about being gay, and signal to ALL our communities that our stories can't be told.",@Awake_IL,United States,English,10224.0,349,94.57,Negative,"Pritzker’s kids,ban books,children,communities,education,out a budget,school libraries,signal,stories",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8.0,"""1626201119562272769""","""1384261120639176710""",Twitter for iPhone,Awake Illinois,http://www.twitter.com/Awake_IL,#FreedomActivists boldly defending IL children & communities. 30+ chapters statewide & growing. They can’t cancel us. Founder @Shannon_A_IL Director @SRLucie92,10224.0,982.0,16-Feb-23,7:45 AM,Illinois,,13677.0,265,26,52.0,58,265,26,False, //twitter.com/GovPritzker/statuses/1625938933224816640
6711,12-Jun-2023 06:20PM,http://twitter.com/ABC7Chicago/statuses/1668382726280421377,Governor JB Pritzker signed historic legislation Monday that would ban libraries from banning books.   /26mWTmLcfh,@ABC7Chicago,United States,English,849603.0,369,7858.83,Neutral,"books,libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,banning,books",10.0,"""1668382726280421377""","""17028405""",trueanthem_1_3,ABC 7 Chicago,http://www.twitter.com/ABC7Chicago,"Follow ABC 7 Chicago news for Chicago news, weather, sports and the most experienced Chicago news team",849603.0,1570.0,12-Jun-23,6:20 PM,Illinois,Chicago,29545.0,272,61,36.0,36,272,61,True,
6775,09-Nov-2023 07:24PM,http://twitter.com/CPEvans1/statuses/1722772165550842206," @JustinAHorwitz: Why aren't we talking about Pritzker instead of a reality show has been? ; Something that deserves much more attention is what Governor J.B. Pritzker has been able to accomplish not just in Illinois, but nationwide. Exactly one year ago today, he was re-elected. In that *one year*, he has - Signed into law the first-in-the-nation ban on book bans. -…   /w0lDFZ8J3j",@CPEvans1,Unknown,English,147.0,400,1.36,Negative,"attention,nation ban,reality show",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,bans",4.0,"""1722772165550842206""","""1020660373211570177""",Twitter for iPhone,C P Evans,http://www.twitter.com/CPEvans1,Concerned U.S. citizen,147.0,966.0,9-Nov-23,7:24 PM,,,21786.0,308,2,87.0,87,311,2,False, //twitter.com/JustinAHorwitz/statuses/1722349233104179206
6799,05-May-2023 10:29PM, //twitter.com/gollum1419_g/statuses/1654674816316604417,Illinois To Become First State to Ban Book Bans @bookriot   /SclLFbdDhb,@gollum1419_g,Unknown,English,61818.0,318,571.82,Neutral,,(book OR books) NEAR (ban OR banned OR banning OR ban,"Ban,Book,Bans",9.0,"""1654674816316604417""","""1284956808""",Twitter for Android,Thomas Reich, //twitter.com/gollum1419_g,#Science #ScienceFiction #Tolkien #BLM Followed by: @AnneSerling @NilsLofgren @ShannonWatts @BorowitzReport @DJRothkopf,61818.0,49672.0,5-May-23,10:29 PM,,,4182.0,227,11,80.0,80,227,11,False,
6831,19-Aug-2023 10:37AM,http://twitter.com/nickroberts317/statuses/1692908625050603985,"Today is the grand opening of our new Ft. Ben library, and we have a packed house to celebrate. ESPECIALLY given the controversies this week with book banning in a certain neighboring county, it’s a breath of fresh air to celebrate something like this in our community!   /43IobcZKqd",@nickroberts317,United States,English,21391.0,395,197.87,Positive,"breath,certain neighboring county,community,controversies,fresh air,grand opening,new ft. ben library,packed house",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8.0,"""1692908625050603985""","""1422229446""",Twitter for iPhone,Nick Roberts,http://www.twitter.com/nickroberts317,Democratic nominee for Indianapolis City-County Council District 4 (Geist/Castleton areas) fighting for positive change in our community. he/him,21391.0,3500.0,19-Aug-23,10:37 AM,Indiana,Indianapolis,10390.0,361,9,25.0,25,361,9,True,
6833,13-Jun-2023 02:03PM,http://twitter.com/Richard_Kadrey/statuses/1668680421146591234, @LibraryJournal: Some good library news for once. ; UPDATED POST: Gov. Pritzker Signs Bill Making #Illinois First State in the Nation to Outlaw Book Bans   /KyuVE72kEo #libraries #books #bookbans   /vdCW5HSpgT,@Richard_Kadrey,Unknown,English,20633.0,339,190.86,Neutral,good library news,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Bans",9.0,"""1668680421146591234""","""18935127""",Twitter Web App,Richard Kadrey,http://www.twitter.com/Richard_Kadrey,NYT bestselling author of the Sandman Slim series. He also makes music with A Demon In Fun City. Coming Oct 2023: The Dead Take the A Train. He/Him,20633.0,2156.0,13-Jun-23,2:03 PM,,,21000.0,281,2,56.0,56,281,2,False, //twitter.com/LibraryJournal/statuses/1668364118598856704
6840,09-Apr-2023 08:19PM,http://twitter.com/arlenparsa/statuses/1645220020341940224,New Illinois law will ban the practice of libraries banning books   /H45DH6CKsg,@arlenparsa,United States,English,96646.0,339,893.98,Neutral,"books,practice of libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1645220020341940224""","""47529622""",Twitter for iPhone,Arlen Parsa,http://www.twitter.com/arlenparsa,"Here for justice. An over-thinker, mainly. But my business cards say documentary filmmaker.",96646.0,2288.0,9-Apr-23,8:19 PM,Illinois,Chicago,23044.0,274,9,56.0,56,274,9,False,
6861,13-Jun-2023 03:22PM,http://twitter.com/JKsbak2/statuses/1668700499598618624," @CNN: Illinois just became the first state to stop the book banners! Let’s hope more states will follow suit. #ONEV1 #DemVoice1 #ResistanceUnited   /yy0K0a3U0B ; Illinois became the first state in the nation to prohibit book bans, Gov. J.B. Pritzker announced, as states across the country continue to challenge and axe literature from public schools and libraries   /q3qpn3gJ0U",@JKsbak2,Unknown,English,716.0,289,6.62,Negative,"axe literature,book banners,country,nation,public schools and libraries,suit",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",5.0,"""1668700499598618624""","""1667195173476900867""",Twitter for iPhone,JAKsbak2🌈☮️💔,http://www.twitter.com/JKsbak2,Science & Constitution. Voracious reader. Indentured servant to 2🐶 Turning a red state Blue! #Resistance #Ally #ONEV1 #DemVoice1 #ResistanceUnited,716.0,824.0,13-Jun-23,3:22 PM,,,3201.0,180,5,101.0,104,180,5,False, //twitter.com/CNN/statuses/1668423211216691200
6871,15-Sep-2023 04:06PM,http://twitter.com/ConceptualJames/statuses/1702775859969745167, @D_Stieber: Stochastic terrorism by association is a new thing from the terminally desperate. ; Not saying they made the threats but the normalization of trying to ban books and intimidate library policy by groups like “Moms for Liberty” and “Awake Illinois” have definitely emboldened those who made these threats against libraries.,@ConceptualJames,United States,English,433592.0,392,4010.73,Negative,"association,books,groups,library policy,normalization,stochastic terrorism,terminally,threats,threats against libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1702775859969745167""","""826261914""",Twitter for Android,"James Lindsay, does whatever he wants",http://www.twitter.com/ConceptualJames,Pro-America. Anti-Communist. Based af. 🇺🇲🇺🇲🇺🇲,433592.0,433.0,15-Sep-23,4:06 PM,Tennessee,Knoxville,55621.0,324,11,57.0,57,324,11,False, //twitter.com/D_Stieber/statuses/1702645259946107174
6872,03-Aug-2023 07:09PM,http://twitter.com/ALALibrary/statuses/1687239172333912064,"It's official! The @nbcchicagotoday Banned Book Club, in partnership with ALA, is expanding coast to coast. On today's show, Matt, Cortney & @TracieDHall1 welcomed California Live & Boston's The Hub Today. The next book pick is @nhannahjones' #1619Project.   /jaW2fukBTR",@ALALibrary,United States,English,231472.0,392,2141.12,Positive,"coast to coast,next book pick,official",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banned,Book",10.0,"""1687239172333912064""","""21799699""",Sprout Social,American Library Association,http://www.twitter.com/ALALibrary,"Updates from the American Library Association (ALA) and libraries in general, authored by ALA staff. Contact us: library@ala.org",231472.0,4118.0,3-Aug-23,7:09 PM,Illinois,Chicago,31260.0,291,11,90.0,90,291,11,False,
6894,12-Mar-2023 09:34AM,http://twitter.com/noraflanagan/statuses/1634910651473854464,"It’s been ten years since the only systemwide book ban attempt in my 25 years of teaching in Chicago. Been thinking about that weird week in March of 2013 a lot lately. Here’s what happened when CPS tried to come for Persepolis, the graphic novel memoir by Marjane Satrapi. (🧵)   /7iOU87SzL5",@noraflanagan,United States,English,3766.0,315,34.84,Negative,graphic novel memoir,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",7.0,"""1634910651473854464""","""319397857""",Twitter Web App,Nora Flanagan,http://www.twitter.com/noraflanagan,"English teacher, horror dork, derby enforcer, book glutton, rabid Chicagoan, coffee junkie, metaphorical nazi-puncher",3766.0,1043.0,12-Mar-23,9:34 AM,Illinois,Chicago,25711.0,239,5,65.0,71,239,5,False,
6905,13-Jun-2023 09:25AM,http://twitter.com/maureenjohnson/statuses/1668610492573659137, @CBSNews: YES. ; Illinois has become the first state in the U.S. to outlaw book bans.   /ILQZ3HTBLF,@maureenjohnson,United States,English,147273.0,374,1362.28,Neutral,book bans,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1668610492573659137""","""15119140""",Twitter Web App,Maureen Johnson,http://www.twitter.com/maureenjohnson,She/her. IG: http://instagram.com/maureenjohnsonbooks Mastodon: http://omfg.town/@maureenjohnson,147273.0,1831.0,13-Jun-23,9:25 AM,New York,New York City,12918.0,358,0,16.0,16,358,0,False, //twitter.com/CBSNews/statuses/1668592806988853248
6959,12-Jun-2023 10:26PM,http://twitter.com/TheCarlWeathers/statuses/1668444751933358080, @LibraryJournal: Bless Illinois! #BePeace ; UPDATED POST: Gov. Pritzker Signs Bill Making #Illinois First State in the Nation to Outlaw Book Bans   /KyuVE72kEo #libraries #books #bookbans   /vdCW5HSpgT,@TheCarlWeathers,Unknown,English,157324.0,362,1455.25,Neutral,,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Bans",10.0,"""1668444751933358080""","""54060173""",Twitter for iPhone,Carl Weathers,http://www.twitter.com/TheCarlWeathers,"Diggin' life's martini, with a twist of 21st century consciousness.",157324.0,662.0,12-Jun-23,10:26 PM,,,16544.0,330,7,25.0,25,330,7,False, //twitter.com/LibraryJournal/statuses/1668364118598856704
6966,22-Apr-2023 08:59AM,http://twitter.com/peaceandteachin/statuses/1649759712605339652,Democrats defeated right wing extremists in most school board elections in Illinois and Wisconsin proving that parents don’t -support book bans -want religion in schools in public schools -want all history taught to their children #Education #Fresh #OneV1   /v3XiC43DQi,@peaceandteachin,Unknown,English,41052.0,280,379.73,Negative,"book bans,children,history,parents,religion in schools in public,schools,wing extremists",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9.0,"""1649759712605339652""","""949688568674480128""",Twitter for iPhone,purple teacher #ProtectOurDemocracy🇺🇦,http://www.twitter.com/peaceandteachin,"Teacher, Paralegal, Coach, FBR, Always a Student, now on http://Post.News, #s Team Pelosi, FreshResists, OneV1",41052.0,39922.0,22-Apr-23,8:59 AM,,,2931.0,167,6,105.0,107,167,6,False,
6980,12-Jun-2023 05:59PM, //twitter.com/JinxPress/statuses/1668377427469389826," @GovPritzker: *unless you're in a jail or prison ; Today, Illinois makes history as the first state in our nation to officially end book bans once and for all. We’re showing everyone what it looks like to stand up for liberty. As simple as that.   /AjWaT1gdQv",@jinxpress,United States,English,8164.0,324,75.52,Neutral,jail or prison,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8.0,"""1668377427469389826""","""1475927087085199360""",Twitter for Android,Jinx Press, //twitter.com/JinxPress,"Radical media and research collective. Here for the end of the world, and beyond. 🤡 No DMs / Contact: info@jinxpress.org",8164.0,994.0,12-Jun-23,5:59 PM,Illinois,Chicago,10586.0,261,1,62.0,62,261,1,False, //twitter.com/GovPritzker/statuses/1668361691489267712
6981,12-Jun-2023 03:28PM,http://twitter.com/HeidiStevens13/statuses/1668339566263300096," @BenSzalinski: Ahhhh, a ban I can get behind 📚 ; .@GovPritzker signs into law a bill that bans libraries from banning books in Illinois. Libraries risk losing grants if they ban books for partisan reasons #twill   /bv3e3ljR12",@HeidiStevens13,United States,English,29783.0,363,275.49,Negative,"Libraries risk,bans libraries,bill,grants,partisan reasons",(book OR books) NEAR (ban OR banned OR banning OR ban,"bans,banning,books,ban",9.0,"""1668339566263300096""","""872508102""",Twitter for iPhone,Heidi Stevens,http://www.twitter.com/HeidiStevens13,—Writer —Director of External Affairs @TMWCenter —Fellowship coach @TheOpEdProject —@FamilyActionNet board member —Chicago stan —The one with the hair,29783.0,5044.0,12-Jun-23,3:28 PM,Illinois,Chicago,17890.0,313,24,24.0,26,313,24,False, //twitter.com/BenSzalinski/statuses/1668336538931933185
6991,22-Jan-2023 09:55AM,http://twitter.com/Fernand46357857/statuses/1617174054242328578,BILLIONAIRES AND WEALTHY CORPS. KEEP FUNDING THE G.O.P. IN ORDER TO RETAIN THEIR POWER AND G.O.P. IN TURN BANS BOOKS AND DEFUNDS EDUCATION TO MAKE VOTERS STUPID AND SUPPORTIVE OF THE PARTY AND THE WEALTHY CLASS THAT EXPLOITS THEM.   /sBXRCrzzZf,@Fernand46357857,Unknown,English,50764.0,289,469.57,Negative,"BILLIONAIRES,PARTY,POWER,VOTERS,WEALTHY CLASS",(book OR books) NEAR (ban OR banned OR banning OR ban,"BANS,BOOKS",9.0,"""1617174054242328578""","""1244663153872560129""",Twitter for iPhone,"Fernando Oliver, Esq.",http://www.twitter.com/Fernand46357857,"Indict Trump, Stop DeSantis, Resist, BLM, FBR, Biden, , Attorney, Professor, Historian, Love: classical art, music, opera, philosophy, theology, 🇵🇷",50764.0,50475.0,22-Jan-23,9:55 AM,,,,187,5,,97,187,5,False,
7001,08-Mar-2023 05:59PM,http://twitter.com/RealTerryKinney/statuses/1633603371796922368," @ReallyAmerican1: Illinois, baby ; BREAKING: In response to right wing pressure to ban books across America, Illinois Secretary of State Alexi @Giannoulias is the first-in-the-nation to propose an innovative way to FIGHT BACK against such bans. “Under the new bill, Illinois libraries would be required to either…   /HdxpuRgAN9",@RealTerryKinney,United States,English,4823.0,332,44.61,Negative,"baby,innovative way,nation to propose,new bill,response,such bans,wing pressure",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7.0,"""1633603371796922368""","""4679163914""",Twitter for iPhone,Terry Kinney,http://www.twitter.com/RealTerryKinney,"Brooklyn via Chgo. Actor, director, writer, producer. Co-founder @SteppenwolfThtr, @OzHBO, @SHO_Billions.LIB. No work requests here, please.",4823.0,785.0,8-Mar-23,5:59 PM,New York,Brooklyn,29516.0,270,9,51.0,53,270,9,True, //twitter.com/ReallyAmerican1/statuses/1633598905005817859
7115,07-Feb-2023 12:02PM,http://twitter.com/MorningAnswer/statuses/1623004241123061766," @Forbes: Hey @JordanAbudayyeh, Why is your boss outright lying about information that can be easily verified? Does he believe that if he tells the same lie enough that it will magically make it true? ; JUST IN: Gov. JB Pritzker slams states ""banning books"" & says that ""people are choosing not to go to those states where they're restricting freedoms & instead coming to Illinois."" According to the Census, Illinois lost 104,000 citizens, the third biggest loss of all states.   /K0v9zbl3mK",@MorningAnswer,United States,English,21909.0,340,202.66,Negative,"books,boss outright,citizens,freedoms,information,same lie,states,third biggest loss",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1623004241123061766""","""58217912""",Twitter Web App,Morning Answer,http://www.twitter.com/MorningAnswer,"Chicago's Morning Answer with @DanProft & @AmyJacobson, weekday mornings 5-9a on @AM560TheAnswer http://560theanswer.com",21909.0,514.0,7-Feb-23,12:02 PM,Illinois,Chicago,,243,60,,37,243,60,False, //twitter.com/Forbes/statuses/1622654041133121536
7121,21-Jun-2023 04:55PM, //twitter.com/thebeach812/statuses/1671622815706124288," @TheTNHoller: Thank you WILLIAMSON COUNTY’s school board. ; WATCH: “We’re a public school system, and we have to provide for EVERY student.” WILLIAMSON COUNTY’s school board just stood up for freedom and parents’ choice and voted against banning a number of challenged books. 📚 @WCSedu   /HnMs53K64C",@thebeach812,United States,English,10010.0,322,92.59,Positive,school board,(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7.0,"""1671622815706124288""","""831262159""",Twitter for iPhone,Henry☮️, //twitter.com/thebeach812,"Truth seeker,resistor and married. 🏳️‍🌈 🇺🇸 Southern California. He/Him. #BLM",10010.0,10783.0,21-Jun-23,4:55 PM,California,Palm Springs,15589.0,267,1,54.0,54,267,1,False, //twitter.com/TheTNHoller/statuses/1671603669920276502
7136,26-Jan-2023 04:13PM,http://twitter.com/Oilfield_Rando/statuses/1618718701523730434," @tomselliott: To Kill a Mockingbird and Huck Finn banned from classrooms: Progress! Gay porn banned from classrooms: THIS CENSORSHIP WILL NOT STAND ; CNN's @DonLemon on Florida: ""It feels like the 1950s all over again, with book banning. This is cancel culture from people who are – I guess they just want our kids to be ignorant, and to control the teachers. This is outrageous ... it's just ridiculous.""   /coF6tD4UDa",@Oilfield_Rando,Unknown,English,75408.0,303,697.52,Negative,"CENSORSHIP,book,classrooms,kids,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1618718701523730434""","""1213227521392558080""",Twitter for iPhone,Oilfield Rando,http://www.twitter.com/Oilfield_Rando,"Creator of @RandoLand_us. Tracking insane spending and telling you about it. Truly Seltzer, Doja Cat, and learning to code.",75408.0,2807.0,26-Jan-23,4:13 PM,,,,223,7,,73,223,7,False, //twitter.com/tomselliott/statuses/1618621820202000384
7138,10-Nov-2023 11:52AM,http://twitter.com/ed_organizer/statuses/1723020878974505260,Illinois becomes the first state to end their voucher program… and it hopefully is not the last. Illinois has also been the first state to ban book bans and financially support Freedom Schools.   /gYUrUlBaR5,@ed_organizer,United States,English,1550.0,375,14.34,Negative,"book,voucher program",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,bans",6.0,"""1723020878974505260""","""420857029""",Twitter for iPhone,Jon Hale,http://www.twitter.com/ed_organizer,"Proud father of two little girls, public ed advocate, teacher, author of The Freedom Schools, CDF Freedom School organizer, award-winning baker",1550.0,624.0,10-Nov-23,11:52 AM,Illinois,Champaign,6896.0,298,5,66.0,71,299,5,False,
7164,08-Mar-2023 07:17PM, //twitter.com/BrendaW39701802/statuses/1633623095205412864,"@ReallyAmerican1 @Giannoulias I think what's crazy about book banning is this: almost every child in AMERICA has access to a television set. What don't you want them to read in a book, that they can't see on TV. I don't see any up side to this. I think it's A very shortsighted mindset. Kids will find a way.",@brendaw39701802,Unknown,English,30.0,341,0.28,Negative,"access,book,up side",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",2.0,"""1633623095205412864""","""1540404351369449472""",Twitter for Android,Brenda White, //twitter.com/BrendaW39701802,My gardening skills,30.0,79.0,8-Mar-23,7:17 PM,,,16704.0,279,30,30.0,32,279,30,False, //twitter.com/ReallyAmerican1/statuses/1633598905005817859
7170,08-Nov-2023 04:41PM, //twitter.com/MycologicalToo/statuses/1722368772957245464,"This is TOO much power for any government to wield. Regardless of intentions, this WILL be abused and the citizenry will suffer. All governments will be corrupted by the power. If you haven’t read 1984, do so before the book is banned, because digital currency is the biggest step towards realizing the Orwellian dystopia. People must MARCH in protests against this.",@mycologicaltoo,United States,English,3323.0,372,30.74,Negative,"biggest step,book,citizenry,digital currency,governments,intentions,orwellian dystopia,power",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banned",7.0,"""1722368772957245464""","""3277638565""",,Mycological, //twitter.com/MycologicalToo,I fly the American flag.,3323.0,1029.0,8-Nov-23,4:41 PM,Michigan,Michigan Center,9833.0,258,5,109.0,109,258,5,True, //twitter.com/EvaVlaar/statuses/1722355952374968495
7175,12-Jun-2023 06:22PM,http://twitter.com/LydiaCornell/statuses/1668383396861710336,Illinois Makes History As 1st State To Pass Anti-Book Ban Law   /cugbrpPA81 #antibookban #nomorebookbanning,@LydiaCornell,United States,English,58009.0,320,536.58,Neutral,,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Ban",9.0,"""1668383396861710336""","""26146763""",Twitter for Mac,Lydia Cornell,http://www.twitter.com/LydiaCornell,"Legacy VERIFIED blue checkmark. ONLY account Sara 'Too Close for Comfort'; ABC, HBO Curb, 250 TV shows. AFI Best Actress; mom; 28 yrs sober; #BanAssaultWeapons",58009.0,46294.0,12-Jun-23,6:22 PM,California,Los Angeles,5236.0,250,18,52.0,52,250,18,False,
7204,24-Mar-2023 03:09PM,http://twitter.com/AKBrews/statuses/1639343821233303552,"Hey look, Illinois is about to ban book bans.   /BnwjgBXTL4",@AKBrews,United States,English,15839.0,312,146.51,Neutral,book bans,(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,bans",8.0,"""1639343821233303552""","""2282543041""",Twitter for Android,QENNY: The Great Escape,http://www.twitter.com/AKBrews,Trial Attorney. #LawTwitter. Lawyer. White Sox. Bears. Bulls. Chicago. Hip Hop. Meat. Curator of the spooky and the weird.,15839.0,11697.0,24-Mar-23,3:09 PM,Illinois,Chicago,6080.0,231,23,54.0,58,231,23,False,
7211,26-Apr-2023 06:14AM,http://twitter.com/marla_vous/statuses/1651167895563431939, @JuddLegum: Banning books according to the DeSantis fiefdom’s book ban laws is not enough for Florida— now they’re banning books based on PROPOSED legislation.😳 Maybe Floridians will fight back when they ban the Bible. #DeSantisIsAFascist #FreshVoicesRise ; 1. A Florida school district has banned dozens of books based on PROPOSED LEGISLATION These books are perfectly fine under FLORIDA'S CURRENT LAWS But administrators are keeping them off the shelves because they might be prohibited by FUTURE LAWS Follow along if interested 🧵,@marla_vous,United States,English,25374.0,258,234.71,Negative,"CURRENT LAWS,FUTURE LAWS,PROPOSED legislation,administrators,books,dozens of books",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books,book,ban,banning,banned",9.0,"""1651167895563431939""","""938261383434637312""",Twitter for iPhone,Marla,http://www.twitter.com/marla_vous,"“Mother mother, there’s too many of you crying”#Fresh #BLM #CRPS #LGBTQ Mom #SuicideAwareness #ProChoice Watch what they do - not what they say",25374.0,4429.0,26-Apr-23,6:14 AM,,,5884.0,135,12,111.0,111,135,12,True, //twitter.com/JuddLegum/statuses/1650476683445542913
7212,24-Apr-2023 09:54AM,http://twitter.com/marla_vous/statuses/1650498504798748674, @JuddLegum: Denying people the right to read what they want is an attack on freedom and anti-democracy. #FreshVoicesRise ; 1. A Florida school district has banned dozens of books based on PROPOSED LEGISLATION These books are perfectly fine under FLORIDA'S CURRENT LAWS But administrators are keeping them off the shelves because they might be prohibited by FUTURE LAWS Follow along if interested 🧵,@marla_vous,United States,English,25314.0,263,234.15,Negative,"CURRENT LAWS,FUTURE LAWS,administrators,anti-democracy,attack on freedom,books,dozens of books,right",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9.0,"""1650498504798748674""","""938261383434637312""",Twitter for iPhone,Marla,http://www.twitter.com/marla_vous,"“Mother mother, there’s too many of you crying”#Fresh #BLM #CRPS #LGBTQ Mom #SuicideAwareness #ProChoice Watch what they do - not what they say",25314.0,4421.0,24-Apr-23,9:54 AM,,,6306.0,149,8,105.0,106,149,8,True, //twitter.com/JuddLegum/statuses/1650476683445542913
7231,09-Apr-2023 08:23PM,http://twitter.com/SophiaBush/statuses/1645220953352470530, @AP: Good. Book bans are the opposite of freedom. ; Illinois’ new secretary of state and Democrats in the General Assembly are pushing back against a rise in challenges to books shelved in libraries.   /R3nOoFdAKr,@SophiaBush,Unknown,English,1222206.0,337,11305.41,Negative,"Book bans,libraries,new secretary,opposite of freedom,rise in challenges",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,bans",10.0,"""1645220953352470530""","""97082147""",Twitter for iPhone,Sophia Bush Hughes,http://www.twitter.com/SophiaBush,Actress. Activist. Spouse. Co-Founder: @iamavoter_ + @fashionkind_ 🎙 @workinprogress_ podcast 🎙@dramaqueensoth podcast❤️‍🔥,1222206.0,2885.0,9-Apr-23,8:23 PM,,,90344.0,281,25,31.0,31,281,25,True, //twitter.com/AP/statuses/1645218833341218816
